City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,edinburgh of the seven seas,-37.0676,-12.3116,10.03,60,84,8.45,SH,1722983648
1,nar'yan-mar,67.6713,53.087,5.43,85,20,3.33,RU,1722983649
2,kenai,60.5544,-151.2583,16.68,93,100,3.09,US,1722983651
3,puerto natales,-51.7236,-72.4875,-1.75,93,75,0.0,CL,1722983541
4,lihue,21.9789,-159.3672,28.19,71,75,6.69,US,1722983653
5,grytviken,-54.2811,-36.5092,-8.62,72,25,3.48,GS,1722983654
6,waitangi,-43.9535,-176.5597,9.9,92,0,0.45,NZ,1722983655
7,los zacatones,22.95,-102.05,27.51,26,21,4.3,MX,1722983656
8,uzgen,40.7699,73.3007,22.16,40,1,2.62,KG,1722983658
9,stanley,54.868,-1.6985,13.77,80,0,3.6,GB,1722983629
10,akureyri,65.6835,-18.0878,9.96,87,75,4.63,IS,1722983661
11,tafuna,-14.3358,-170.72,27.97,74,75,5.66,AS,1722983662
12,klyuchi,52.2667,79.1667,19.48,78,93,2.98,RU,1722983663
13,wloszczowa,50.8526,19.9659,15.78,75,5,1.19,PL,1722983665
14,magaramkent,41.6159,48.348,23.18,69,0,2.6,RU,1722983666
15,nago,26.5881,127.9761,30.64,82,46,2.63,JP,1722983667
16,ushuaia,-54.8,-68.3,-2.19,74,0,2.06,AR,1722983668
17,kudat,6.8837,116.8477,23.96,94,100,0.0,MY,1722983669
18,adamstown,-25.066,-130.1015,18.88,64,37,4.58,PN,1722983670
19,blackmans bay,-43.0167,147.3167,12.51,68,98,1.34,AU,1722983673
20,iqaluit,63.7506,-68.5145,9.85,66,75,2.06,CA,1722983674
21,bekovo,52.4663,43.712,17.32,66,37,0.95,RU,1722983675
22,tianshui,34.5439,105.6897,21.94,89,100,1.28,CN,1722983676
23,magadan,59.5667,150.8,10.06,92,100,2.57,RU,1722983677
24,dharchula,29.85,80.5333,16.06,98,98,0.23,IN,1722983678
25,bonthe,7.5264,-12.505,25.27,81,100,3.83,SL,1722983680
26,vilyuysk,63.7553,121.6247,12.1,67,2,3.77,RU,1722983594
27,laojunmiao,39.8333,97.7333,21.43,33,0,2.19,CN,1722983682
28,camabatela,-8.1881,15.375,16.17,70,3,1.7,AO,1722983683
29,bandarbeyla,9.4942,50.8122,24.81,82,5,13.16,SO,1722983684
30,bethel,41.3712,-73.414,23.53,78,77,0.89,US,1722983660
31,carnarvon,-24.8667,113.6333,20.39,63,54,3.78,AU,1722983686
32,mount isa,-20.7333,139.5,13.87,51,3,4.63,AU,1722983688
33,masterton,-40.9597,175.6575,9.94,66,0,1.96,NZ,1722983689
34,aras-asan,8.8908,126.3033,26.2,86,100,2.82,PH,1722983690
35,port-aux-francais,-49.35,70.2167,2.48,82,62,5.38,TF,1722983691
36,cradock,-32.1642,25.6192,11.47,23,2,2.94,ZA,1722983692
37,albany,42.6001,-73.9662,21.23,97,94,2.14,US,1722983630
38,santiago de cuba,20.0247,-75.8219,31.06,74,40,2.06,CU,1722983694
39,port mathurin,-19.6833,63.4167,22.57,73,11,5.1,MU,1722983696
40,uturoa,-16.7333,-151.4333,25.89,86,16,8.07,PF,1722983698
41,georgetown,5.4112,100.3354,26.96,83,20,2.57,MY,1722983408
42,tiksi,71.6872,128.8694,10.69,83,100,2.94,RU,1722983700
43,punta arenas,-53.15,-70.9167,-0.94,93,75,3.09,CL,1722983702
44,bikenibeu village,1.3673,173.1241,30.98,70,20,2.06,KI,1722983703
45,ulanhot,46.0833,122.0833,23.37,72,49,1.43,CN,1722983704
46,atafu village,-8.5421,-172.5159,28.03,78,91,6.57,TK,1722983705
47,leua,48.2156,18.6071,19.16,63,0,1.78,SK,1722983706
